Id,SalePrice
1263,178867.98
1264,169125.84
1265,184557.95
1266,156291.95
1267,156203.86
1268,276749.34
1269,376529.22
1270,163361.4
1271,216566.05
1272,176541.39
1273,128948.18
1274,161339.58
1275,134035.95
1276,208429.3
1277,173589.3
1278,224920.92
1279,238629.36
1280,116666.96
1281,217734.27
1282,186432.12
1283,152507.08
1284,155220.97
1285,210025.5
1286,129910.97
1287,187301.39
1288,243866.16
1289,229362.02
1290,269303.66
1291,171873.25
1292,127429.21
1293,226664.2
1294,188521.66
1295,121364.336
1296,152531.11
1297,157441.58
1298,122660.06
1299,899483.9
1300,147194.56
1301,223175.42
1302,152535.33
1303,326626.47
1304,248277.95
1305,165385.7
1306,299443.16
1307,178513.73
1308,141172.89
1309,134542.61
1310,185779.89
1311,256146.2
1312,190929.52
1313,352665.97
1314,329304.9
1315,123182.04
1316,221800.14
1317,249326.33
1318,183263.08
1319,257412.47
1320,119437.266
1321,185033.61
1322,61498.227
1323,205672.11
1324,68357.02
1325,277551.84
1326,70309.6
1327,57476.293
1328,106728.35
1329,350909.97
1330,168447.08
1331,247474.95
1332,134720.98
1333,110407.32
1334,121578.85
1335,153136.58
1336,195873.39
1337,237659.73
1338,68896.84
1339,210747.52
1340,111643.01
1341,114436.87
1342,163301.8
1343,255378.97
1344,168001.61
1345,152471.27
1346,104083.72
1347,230332.64
1348,231752.42
1349,222868.81
1350,155209.73
1351,320830.6
1352,197591.9
1353,137963.33
1354,430099.25
1355,236909.4
1356,177736.7
1357,112109.67
1358,150251.11
1359,159383.7
1360,303794.66
1361,214386.94
1362,211486.95
1363,157558.8
1364,143485.64
1365,123059.445
1366,189271.83
1367,204378.27
1368,141370.69
1369,127986.1
1370,215012.39
1371,123175.016
1372,178590.05
1373,255691.1
1374,445926.1
1375,248758.3
1376,215740.78
1377,98246.82
1378,181506.98
1379,104788.86
1380,131080.95
1381,95337.34
1382,220062.8
1383,147598.83
1384,152013.89
1385,120229.89
1386,125776.57
1387,298663.1
1388,186009.89
1389,275333.53
1390,128898.94
1391,237362.16
1392,221638.16
1393,128735.586
1394,161143.8
1395,217795.6
1396,275859.1
1397,179291.34
1398,126490.16
1399,162428.78
1400,151785.3
1401,105426.26
1402,172268.73
1403,182442.1
1404,229970.05
1405,154592.45
1406,252786.92
1407,113910.664
1408,96129.51
1409,145566.88
1410,221387.33
1411,208798.39
1412,152982.05
1413,83212.94
1414,284003.66
1415,184193.17
1416,225200.08
1417,200176.73
1418,351680.9
1419,130616.41
1420,242732.73
1421,202879.05
1422,146884.7
1423,127660.555
1424,213076.45
1425,161787.73
1426,166088.05
1427,276429.38
1428,157694.77
1429,100544.62
1430,187371.23
1431,187299.39
1432,135448.72
1433,98537.86
1434,190966.73
1435,171121.67
1436,180088.52
1437,126541.13
1438,312980.78
1439,168182.11
1440,158770.44
1441,207797.8
1442,127740.12
1443,257429.92
1444,112837.805
1445,198388.34
1446,87310.13
1447,174676.56
1448,263530.22
1449,137112.9
1450,68122.08
1451,150778.83
1452,229984.55
1453,121187.055
1454,127363.52
1455,158179.6
1456,168297.45
1457,247415.23
1458,196121.14
1459,121776.46
1460,179250.11
