Id,SalePrice
1367,197308.64
1368,134032.5
1369,123779.33
1370,204416.73
1371,118470.16
1372,170516.11
1373,248706.2
1374,443539.03
1375,243109.03
1376,205503.33
1377,95421.266
1378,174988.92
1379,97087.72
1380,126573.19
1381,90614.94
1382,210043.77
1383,141663.22
1384,142394.86
1385,116109.28
1386,121067.86
1387,293235.34
1388,179626.34
1389,264333.28
1390,125339.9
1391,232367.62
1392,212001.08
1393,123132.664
1394,154221.7
1395,209382.67
1396,268028.97
1397,166506.98
1398,123236.44
1399,157740.88
1400,148338.53
1401,103741.84
1402,165515.89
1403,175156.4
1404,216900.39
1405,147769.83
1406,240051.08
1407,108494.31
1408,91492.92
1409,140788.77
1410,207415.02
1411,200684.81
1412,146773.58
1413,78956.516
1414,278020.12
1415,175575.52
1416,215294.02
1417,191914.58
1418,343115.22
1419,123170.41
1420,228236.61
1421,193410.0
1422,141720.83
1423,123564.91
1424,201544.84
1425,152585.89
1426,159473.48
1427,269868.88
1428,150751.52
1429,97189.92
1430,179162.6
1431,176732.16
1432,131044.8
1433,94732.95
1434,184323.2
1435,161582.42
1436,174230.16
1437,120481.49
1438,306599.06
1439,160499.67
1440,151967.39
1441,198097.75
1442,123498.47
1443,251827.05
1444,107744.84
1445,189594.67
1446,80803.39
1447,163079.8
1448,256684.83
1449,131977.08
1450,63646.156
1451,145157.9
1452,221376.84
1453,116853.0
1454,121659.54
1455,152964.05
1456,163532.25
1457,237551.6
1458,192052.17
1459,113003.92
1460,169685.8
